Date,Close/Last,Volume,Open,High,Low
02/18/2022,$273.77,3939524,$290.96,$295.00,$272.63
02/17/2022,$286.28,3381932,$298.02,$304.85,$285.50
02/16/2022,$304.70,2929330,$295.00,$306.07,$294.15
02/15/2022,$300.00,2756759,$298.83,$302.00,$291.85
02/14/2022,$291.13,2506942,$294.06,$300.801,$290.33
02/11/2022,$293.69,4693506,$312.00,$321.3285,$288.59
02/10/2022,$311.11,6054355,$300.20,$329.49,$299.50
02/09/2022,$307.94,2730768,$304.90,$308.20,$299.00
02/08/2022,$293.51,2717317,$287.20,$298.50,$287.20
02/07/2022,$293.19,8317063,$291.00,$304.46,$286.7701
02/04/2022,$275.72,4393426,$262.56,$283.00,$255.38
02/03/2022,$256.26,3197715,$254.20,$266.00,$251.00
02/02/2022,$268.28,2751182,$282.56,$282.80,$265.33
02/01/2022,$283.76,3219451,$281.80,$286.85,$270.33
01/31/2022,$275.90,3984352,$261.00,$276.17,$258.161
01/28/2022,$253.52,4990034,$244.00,$254.14,$232.83
01/27/2022,$244.72,4670658,$259.71,$262.00,$241.86
01/26/2022,$253.10,5117467,$272.50,$276.7399,$248.138
01/25/2022,$263.43,4707248,$275.27,$278.49,$257.78
01/24/2022,$277.50,7170201,$260.21,$281.57,$245.20
01/21/2022,$267.56,4507216,$278.74,$282.95,$264.70
01/20/2022,$279.27,2747339,$290.46,$297.50,$278.52
01/19/2022,$282.56,2887726,$289.02,$298.11,$282.50
01/18/2022,$287.68,3849412,$289.32,$296.97,$282.09
01/14/2022,$289.59,2888174,$287.69,$297.38,$283.121
01/13/2022,$291.76,3076803,$308.65,$308.99,$291.0393
01/12/2022,$307.14,3630529,$316.00,$316.00,$303.41
01/11/2022,$301.27,3083416,$296.26,$308.55,$293.3306
01/10/2022,$302.73,5469417,$290.00,$303.09,$273.83
01/07/2022,$299.68,2700554,$296.98,$307.5747,$292.06
01/06/2022,$297.09,3936874,$294.24,$306.56,$286.00
01/05/2022,$296.87,4431391,$308.40,$315.34,$291.56
01/04/2022,$315.53,5695736,$330.25,$330.51,$298.71
01/03/2022,$332.01,2596992,$341.00,$344.00,$322.275
12/31/2021,$338.75,1697265,$342.00,$347.70,$331.18
12/30/2021,$340.63,1272621,$340.00,$347.70,$339.42
12/29/2021,$344.21,1739416,$340.00,$345.90,$334.70
12/28/2021,$340.18,1787290,$354.07,$354.92,$339.50
12/27/2021,$351.99,1324652,$351.00,$358.58,$349.79
12/23/2021,$349.22,1540241,$355.00,$356.4877,$349.05
12/22/2021,$358.10,1828573,$355.63,$362.52,$349.14
12/21/2021,$354.82,2793723,$336.20,$357.11,$330.18
12/20/2021,$331.07,2065157,$326.49,$337.82,$323.06
12/17/2021,$332.33,3842628,$322.79,$337.72,$318.48
12/16/2021,$324.98,8171635,$349.41,$352.94,$312.0001
12/15/2021,$360.34,2847068,$347.99,$361.71,$345.00
12/14/2021,$350.60,3623644,$344.09,$357.75,$340.01
12/13/2021,$353.91,4800312,$363.71,$377.26,$348.56
12/10/2021,$371.24,3679293,$364.00,$374.72,$362.18
12/09/2021,$361.32,2464918,$370.00,$370.73,$358.64
12/08/2021,$370.28,2675724,$362.45,$373.95,$351.31
12/07/2021,$363.25,4377233,$348.42,$375.00,$348.12
12/06/2021,$341.66,3865780,$340.26,$349.74,$324.0013
12/03/2021,$345.11,6019308,$358.19,$360.005,$330.82
12/02/2021,$360.28,15083120,$350.00,$361.599,$328.6101
12/01/2021,$311.00,6871873,$344.00,$347.6899,$305.61
11/30/2021,$340.15,5545394,$366.30,$367.7462,$337.455
11/29/2021,$364.78,3126538,$372.36,$378.105,$356.701
11/26/2021,$362.60,1571620,$349.92,$363.45,$349.25
11/24/2021,$355.36,2380691,$340.00,$357.85,$337.50
11/23/2021,$343.57,4762684,$343.00,$353.50,$335.05
11/22/2021,$355.96,6071926,$392.10,$392.3999,$353.2902
11/19/2021,$392.15,2335032,$395.00,$400.6034,$390.55
11/18/2021,$397.43,2799384,$399.00,$404.365,$396.39
11/17/2021,$398.00,2837819,$400.83,$405.00,$395.55
11/16/2021,$401.89,3374739,$395.00,$403.65,$392.85
11/15/2021,$393.70,3745730,$385.50,$394.7183,$383.67
11/12/2021,$386.50,2997066,$377.39,$386.99,$374.62
11/11/2021,$369.14,1587051,$364.34,$372.00,$364.14
11/10/2021,$361.08,2362425,$370.30,$372.11,$358.92
11/09/2021,$376.70,2128317,$371.06,$377.13,$363.68
11/08/2021,$370.73,1527456,$367.10,$374.87,$364.00
11/05/2021,$364.80,2103120,$357.93,$365.79,$357.28
11/04/2021,$356.79,1468367,$354.80,$358.05,$351.01
11/03/2021,$353.14,2566047,$356.00,$357.405,$346.36
11/02/2021,$359.64,1582829,$359.42,$363.79,$355.22
11/01/2021,$357.73,2139067,$353.84,$359.07,$351.58
10/29/2021,$353.84,1687572,$348.11,$356.00,$347.36
10/28/2021,$348.00,1753174,$346.48,$352.6127,$343.17
10/27/2021,$347.10,2656502,$342.80,$351.95,$342.24
10/26/2021,$342.24,1637123,$345.35,$346.64,$336.00
10/25/2021,$341.50,1134177,$341.11,$347.9067,$339.105
10/22/2021,$339.78,1025982,$340.39,$344.213,$336.22
10/21/2021,$342.05,1514166,$334.00,$344.86,$331.51
10/20/2021,$334.13,2093267,$340.00,$340.6881,$332.70
10/19/2021,$339.74,2371062,$339.86,$344.50,$338.51
10/18/2021,$337.88,5323331,$332.00,$340.99,$330.70
10/15/2021,$333.57,1729111,$334.90,$335.71,$329.45
10/14/2021,$332.12,2731650,$330.22,$338.36,$329.89
10/13/2021,$327.85,4610220,$316.16,$329.75,$314.024
10/12/2021,$312.94,1738375,$310.78,$315.92,$308.55
10/11/2021,$309.79,1184468,$312.99,$317.30,$309.18
10/08/2021,$313.52,1793195,$323.45,$325.38,$313.20
10/07/2021,$320.05,2548491,$311.03,$322.91,$310.50
10/06/2021,$309.62,2018543,$297.00,$310.06,$295.73
10/05/2021,$300.28,2131649,$290.01,$303.30,$290.01
10/04/2021,$294.68,1955900,$300.01,$300.475,$290.2829
10/01/2021,$303.72,1727520,$301.33,$305.72,$298.17
09/30/2021,$302.43,2591667,$301.00,$305.01,$297.92
09/29/2021,$293.80,2164070,$301.42,$304.00,$291.62
09/28/2021,$298.00,3450135,$306.75,$306.75,$294.02
09/27/2021,$311.20,2027549,$309.56,$315.66,$307.694
09/24/2021,$316.47,1600363,$321.88,$321.88,$314.71
09/23/2021,$321.50,2089573,$319.00,$322.8399,$315.95
09/22/2021,$315.11,1835795,$313.16,$317.88,$310.50
09/21/2021,$314.27,2655891,$314.65,$317.00,$311.40
09/20/2021,$310.07,5003770,$312.43,$316.23,$304.14
09/17/2021,$322.80,21114020,$322.16,$328.06,$320.07
09/16/2021,$323.52,5274769,$322.48,$325.10,$319.175
09/15/2021,$324.08,4161384,$316.19,$324.47,$313.29
09/14/2021,$319.25,3555098,$318.74,$325.25,$317.52
09/13/2021,$318.45,4096298,$318.26,$323.78,$299.61
09/10/2021,$318.54,3313462,$321.68,$324.18,$316.19
09/09/2021,$319.97,3907793,$312.97,$321.8899,$309.50
09/08/2021,$318.10,7135035,$312.23,$319.86,$308.88
09/07/2021,$312.49,4303225,$308.48,$314.37,$304.27
09/03/2021,$310.00,3634774,$306.95,$310.00,$304.10
09/02/2021,$306.89,4906066,$300.00,$309.25,$299.41
09/01/2021,$301.02,3567347,$304.35,$306.355,$298.92
08/31/2021,$304.35,14711700,$299.50,$304.53,$294.44
08/30/2021,$297.85,4996509,$293.74,$299.50,$282.20
08/27/2021,$297.71,6587022,$299.73,$300.45,$294.07
08/26/2021,$305.26,13031300,$299.00,$307.42,$290.51
08/25/2021,$283.76,5236957,$282.62,$286.35,$279.30
08/24/2021,$281.37,3635689,$280.00,$288.64,$278.50
08/23/2021,$276.44,3624765,$268.16,$278.97,$267.2994
08/20/2021,$266.67,13193810,$268.03,$268.95,$247.88
08/19/2021,$279.45,1790038,$276.00,$284.56,$275.25
08/18/2021,$280.00,2345558,$279.96,$286.21,$274.55
08/17/2021,$278.00,2168140,$274.50,$281.53,$271.38
08/16/2021,$282.17,3109899,$288.41,$292.20,$276.44
08/13/2021,$291.52,3281121,$285.60,$291.77,$282.75
08/12/2021,$286.28,4200252,$278.69,$287.98,$275.30
08/11/2021,$275.87,1746996,$276.10,$277.99,$270.73
08/10/2021,$274.49,2510950,$278.00,$280.48,$272.66
08/09/2021,$280.00,2736825,$277.76,$281.98,$276.5001
08/06/2021,$277.48,3019606,$275.71,$278.4028,$269.69
08/05/2021,$276.99,2539675,$270.65,$278.47,$268.41
08/04/2021,$273.37,4787011,$278.06,$278.93,$269.90
08/03/2021,$284.58,7741413,$272.00,$285.84,$271.24
08/02/2021,$268.29,1912241,$266.04,$271.09,$261.5401
07/30/2021,$265.72,1765506,$265.00,$272.88,$264.10
07/29/2021,$268.26,2208292,$270.00,$274.99,$267.35
07/28/2021,$269.36,1712665,$262.51,$270.98,$261.1155
07/27/2021,$262.68,2949525,$268.50,$269.36,$255.00
07/26/2021,$268.80,2488079,$262.69,$269.75,$262.21
07/23/2021,$264.92,2634805,$267.34,$271.61,$264.27
07/22/2021,$267.30,2979391,$261.90,$269.17,$261.36
07/21/2021,$259.30,1939131,$255.67,$260.5699,$251.14
07/20/2021,$256.27,1659740,$253.00,$259.1899,$248.63
07/19/2021,$252.28,2338783,$245.94,$254.35,$242.01
07/16/2021,$250.82,2255094,$251.56,$253.42,$245.50
07/15/2021,$251.00,3342472,$254.59,$257.63,$247.1993
07/14/2021,$252.54,3287250,$268.91,$269.6765,$252.06
07/13/2021,$264.62,6241644,$266.44,$275.00,$263.72
07/12/2021,$267.06,4560148,$267.50,$269.35,$258.88
07/09/2021,$269.49,9866510,$250.00,$272.00,$249.82
07/08/2021,$250.30,3833718,$243.14,$254.00,$241.23
07/07/2021,$248.75,3688323,$242.00,$249.24,$241.03
07/06/2021,$239.05,1982842,$235.05,$241.09,$234.78
07/02/2021,$237.24,1333917,$239.50,$241.21,$236.90
07/01/2021,$236.75,2350066,$240.42,$241.64,$235.7161
06/30/2021,$241.80,3024592,$244.29,$245.17,$238.64
06/29/2021,$245.80,2291743,$248.00,$251.00,$245.08
06/28/2021,$247.67,3081385,$248.43,$249.48,$243.62
06/25/2021,$247.09,9235731,$252.00,$253.27,$247.02
06/24/2021,$251.25,3388514,$250.00,$253.32,$247.37
06/23/2021,$249.00,2696274,$248.10,$250.10,$244.47
06/22/2021,$249.29,5905311,$247.00,$252.82,$245.36
06/21/2021,$248.29,4794352,$247.22,$250.00,$241.65
06/18/2021,$249.40,6413040,$246.57,$250.00,$243.05
06/17/2021,$245.53,6603887,$234.50,$248.68,$231.52
06/16/2021,$238.84,5125162,$239.81,$243.7954,$235.5822
06/15/2021,$241.41,2660133,$244.72,$247.358,$239.5154
06/14/2021,$244.20,3855256,$242.70,$248.10,$241.27
06/11/2021,$240.60,7123197,$239.00,$242.53,$233.75
06/10/2021,$248.80,3073196,$247.30,$250.70,$243.5417
06/09/2021,$247.01,4214676,$250.35,$255.00,$245.72
06/08/2021,$250.32,3618311,$252.99,$255.99,$246.645
06/07/2021,$250.57,7385871,$244.65,$252.55,$240.005
06/04/2021,$242.56,2630028,$240.73,$244.86,$237.50
06/03/2021,$238.43,3598135,$240.00,$243.23,$233.36
06/02/2021,$243.18,4016286,$240.74,$248.20,$239.60
06/01/2021,$240.81,3772977,$239.50,$243.56,$235.51
05/28/2021,$238.03,5763230,$238.20,$244.22,$237.00
05/27/2021,$245.15,17722060,$226.50,$246.475,$220.00
05/26/2021,$235.25,6346408,$231.00,$236.36,$228.30
05/25/2021,$229.96,2863759,$236.53,$236.70,$228.5734
05/24/2021,$233.92,2475288,$235.00,$236.94,$231.78
05/21/2021,$233.39,3786898,$230.85,$235.25,$230.79
05/20/2021,$230.56,6326900,$229.76,$236.17,$227.43
05/19/2021,$228.81,4644908,$214.82,$229.00,$213.68
05/18/2021,$223.53,6401556,$219.44,$227.13,$214.75
05/17/2021,$212.65,4650834,$208.45,$217.80,$205.45
05/14/2021,$209.99,7829228,$196.00,$210.88,$194.62
05/13/2021,$188.24,3816525,$193.00,$196.50,$184.71
05/12/2021,$191.38,5558892,$196.00,$196.40,$189.77
05/11/2021,$201.46,5002646,$189.66,$204.27,$187.10
05/10/2021,$193.82,5662522,$202.20,$204.63,$192.61
05/07/2021,$206.04,5976688,$206.49,$214.32,$205.215
05/06/2021,$199.84,8326659,$210.00,$211.83,$192.41
05/05/2021,$213.79,1544116,$220.24,$222.095,$211.89
05/04/2021,$218.40,2653046,$220.41,$220.70,$213.90
05/03/2021,$223.69,1939411,$232.30,$232.815,$222.88
04/30/2021,$231.59,1893545,$226.75,$235.99,$226.00
04/29/2021,$229.55,2415352,$236.50,$237.8058,$227.099
04/28/2021,$236.64,1347021,$236.00,$239.72,$234.10
04/27/2021,$238.17,2079613,$239.80,$241.22,$234.19
04/26/2021,$237.75,2034985,$235.73,$241.06,$234.57
04/23/2021,$235.64,1329739,$231.44,$236.58,$231.44
04/22/2021,$231.44,2045080,$233.33,$239.00,$229.23
04/21/2021,$231.39,1454840,$222.00,$231.87,$221.6771
04/20/2021,$225.22,2869352,$229.00,$231.25,$220.50
04/19/2021,$229.07,1917065,$230.00,$233.90,$225.46
04/16/2021,$232.74,1574991,$235.73,$235.96,$229.00
04/15/2021,$236.38,2262603,$232.99,$236.80,$232.10
04/14/2021,$229.14,3503649,$240.00,$243.49,$228.40
04/13/2021,$238.08,3031072,$234.50,$239.78,$232.33
04/12/2021,$233.39,2376227,$225.00,$234.1591,$223.79
04/09/2021,$226.89,5352965,$233.58,$234.66,$223.73
04/08/2021,$233.75,4667912,$237.20,$242.87,$233.01
04/07/2021,$233.97,2072243,$234.51,$240.00,$232.38
04/06/2021,$236.01,2433733,$232.00,$239.41,$229.53
04/05/2021,$232.32,2235499,$237.80,$238.50,$229.50
04/01/2021,$236.79,2905146,$234.95,$237.59,$232.02
03/31/2021,$229.28,3680187,$222.72,$234.06,$222.45
03/30/2021,$222.07,3496450,$221.35,$224.77,$216.26
03/29/2021,$223.49,4373889,$230.55,$236.22,$221.04
03/26/2021,$235.00,8978704,$220.00,$235.00,$219.00
03/25/2021,$216.95,4404852,$206.39,$218.71,$205.07
03/24/2021,$208.60,4586235,$221.00,$223.62,$208.60
03/23/2021,$220.00,3550246,$224.00,$229.25,$218.173
03/22/2021,$220.75,2743590,$220.82,$224.07,$220.27
03/19/2021,$220.82,5685976,$216.50,$223.29,$215.26
03/18/2021,$216.70,3970694,$227.63,$227.71,$216.10
03/17/2021,$230.30,3934591,$223.00,$233.33,$223.00
03/16/2021,$232.14,5563973,$239.00,$242.50,$229.01
03/15/2021,$238.76,8004291,$230.98,$241.60,$230.75
03/12/2021,$230.00,3741743,$233.83,$235.65,$227.75
03/11/2021,$237.81,5731082,$235.00,$241.5479,$233.20
03/10/2021,$227.11,7872912,$229.32,$235.35,$221.43
03/09/2021,$230.02,6302432,$221.84,$235.47,$219.16
03/08/2021,$213.99,8311400,$235.00,$241.16,$212.29
03/05/2021,$239.73,20149060,$250.64,$250.73,$217.8197
03/04/2021,$249.00,15923130,$255.82,$279.45,$236.00
03/03/2021,$247.03,6234464,$270.00,$271.40,$246.36
03/02/2021,$270.60,2833395,$270.00,$280.10,$270.00
03/01/2021,$272.17,2762273,$269.30,$273.71,$263.29
02/26/2021,$259.54,2593106,$264.22,$266.66,$254.31
02/25/2021,$260.34,2900264,$270.18,$275.49,$255.25
02/24/2021,$273.52,2104284,$268.88,$275.25,$262.36
02/23/2021,$269.08,4018270,$260.40,$271.00,$242.98
02/22/2021,$269.65,3820128,$287.46,$287.77,$268.00
02/19/2021,$290.00,2305449,$292.49,$298.00,$287.59
02/18/2021,$289.78,2257965,$285.00,$296.95,$281.3054
02/17/2021,$288.78,1710305,$289.00,$292.82,$283.265
02/16/2021,$294.55,1986250,$304.70,$304.9876,$290.16
02/12/2021,$299.47,1518585,$299.00,$303.3445,$292.34
02/11/2021,$298.73,2344595,$305.25,$312.30,$296.38
02/10/2021,$305.91,3425306,$324.80,$327.41,$300.00
02/09/2021,$314.29,4355379,$304.50,$323.23,$302.275
02/08/2021,$304.50,2395043,$308.71,$317.8951,$302.03
02/05/2021,$306.05,1757791,$306.07,$307.07,$299.64
02/04/2021,$303.61,2192555,$309.80,$310.88,$299.03
02/03/2021,$304.64,4629249,$309.04,$318.88,$300.54
02/02/2021,$300.71,7223949,$289.71,$310.66,$286.50
02/01/2021,$282.00,2226874,$275.10,$283.20,$273.38
01/29/2021,$272.45,2176969,$271.00,$277.7784,$267.50
01/28/2021,$273.13,2435233,$277.02,$283.00,$268.4234
01/27/2021,$266.20,4387660,$277.00,$285.75,$264.00
01/26/2021,$280.98,1951525,$286.64,$289.24,$280.98
01/25/2021,$287.25,3750913,$292.45,$296.81,$276.00
01/22/2021,$285.68,2053625,$284.29,$287.48,$279.00
01/21/2021,$286.32,1893952,$288.00,$289.58,$282.60
01/20/2021,$281.88,2259898,$289.00,$289.10,$280.88
01/19/2021,$286.21,3143562,$293.75,$295.00,$284.04
01/15/2021,$291.30,3209914,$306.82,$308.67,$290.65
01/14/2021,$303.76,4585768,$305.00,$313.48,$300.01
01/13/2021,$296.55,2867853,$295.00,$306.86,$294.15
01/12/2021,$293.35,3256655,$298.00,$299.66,$286.2056
01/11/2021,$293.19,4524725,$295.00,$312.17,$287.99
01/08/2021,$300.10,9106784,$315.00,$325.72,$298.00
01/07/2021,$304.20,16546600,$272.59,$304.90,$267.70
01/06/2021,$268.02,5736765,$279.99,$283.6394,$266.41
01/05/2021,$283.83,5202595,$280.62,$293.49,$279.30
01/04/2021,$278.24,3948459,$285.41,$290.80,$274.44
12/31/2020,$281.40,5313844,$299.70,$301.5605,$280.73
12/30/2020,$300.92,2631182,$304.00,$307.35,$297.75
12/29/2020,$304.05,4827386,$305.25,$314.41,$298.13
12/28/2020,$302.81,4756552,$324.87,$327.79,$302.67
12/24/2020,$323.04,2191153,$334.10,$338.00,$321.30
12/23/2020,$331.65,2745838,$341.16,$343.3999,$328.26
12/22/2020,$341.16,4699150,$349.89,$359.55,$338.01
12/21/2020,$349.85,5879545,$329.00,$350.00,$329.00
12/18/2020,$334.25,8115955,$332.77,$346.88,$324.88
12/17/2020,$325.54,3717078,$333.82,$337.10,$323.4933
12/16/2020,$329.97,6427651,$328.43,$338.89,$320.09
12/15/2020,$328.61,20379220,$308.98,$329.00,$303.54
12/14/2020,$329.15,6977058,$352.49,$357.9799,$327.16
12/11/2020,$353.96,6362584,$360.40,$369.10,$347.26
12/10/2020,$373.28,4906271,$362.00,$390.07,$360.61
12/09/2020,$371.26,8980225,$393.40,$406.99,$361.0123
12/08/2020,$390.00,11511710,$388.80,$429.00,$386.25
12/07/2020,$388.96,8134890,$393.50,$404.43,$371.00
12/04/2020,$387.70,18611660,$335.40,$395.80,$334.00
12/03/2020,$339.89,11102620,$290.54,$343.00,$289.00
12/02/2020,$292.69,3575325,$293.79,$306.74,$288.00
12/01/2020,$305.64,2659313,$321.63,$326.00,$302.28
11/30/2020,$325.84,3550372,$338.38,$342.00,$312.13
11/27/2020,$328.79,3293763,$310.00,$334.62,$309.73
11/25/2020,$303.02,2912120,$277.78,$309.7699,$277.30
11/24/2020,$282.10,1735156,$275.10,$283.39,$267.49
11/23/2020,$274.15,1357373,$267.10,$274.15,$259.10
11/20/2020,$266.00,1598060,$269.00,$273.165,$264.00
11/19/2020,$264.00,1592070,$259.21,$268.57,$253.25
11/18/2020,$260.54,2202331,$253.00,$262.27,$250.735
11/17/2020,$248.03,1629623,$245.00,$251.56,$243.73
11/16/2020,$241.85,1799503,$234.00,$244.18,$230.25
11/13/2020,$234.80,1493720,$237.11,$241.625,$232.30
11/12/2020,$235.38,1744043,$243.80,$244.203,$232.16
11/11/2020,$240.76,1442372,$241.71,$246.89,$237.50
11/10/2020,$235.68,2266839,$249.65,$249.94,$229.98
11/09/2020,$239.84,2965923,$263.99,$265.95,$239.00
11/06/2020,$265.00,986802,$263.44,$270.00,$259.20
11/05/2020,$263.21,1272463,$271.48,$271.69,$258.90
11/04/2020,$263.91,1394680,$270.79,$274.87,$262.20
11/03/2020,$262.13,1376366,$256.00,$264.54,$254.0501
11/02/2020,$252.23,1301028,$254.10,$260.825,$247.00
10/30/2020,$250.02,2400377,$261.03,$262.63,$241.50
10/29/2020,$265.88,1146899,$273.80,$276.22,$264.16
10/28/2020,$272.44,2094260,$258.50,$272.53,$254.01
10/27/2020,$266.77,3492923,$254.89,$273.00,$253.99
10/26/2020,$251.39,4040120,$266.07,$271.00,$244.63
10/23/2020,$265.05,5619345,$290.34,$294.00,$262.24
10/22/2020,$297.09,5192823,$269.01,$301.00,$263.00
10/21/2020,$270.61,3359483,$251.65,$271.29,$250.35
10/20/2020,$251.77,1734296,$247.00,$252.50,$243.30
10/19/2020,$246.78,1535094,$245.00,$249.86,$243.00
10/16/2020,$242.52,1017136,$242.00,$245.99,$241.5901
10/15/2020,$241.00,1846451,$236.03,$241.355,$231.46
10/14/2020,$243.18,1711827,$251.99,$252.00,$239.00
10/13/2020,$249.61,1462376,$247.00,$250.50,$245.27
10/12/2020,$243.97,3138866,$250.32,$251.50,$243.00
10/09/2020,$238.00,1727964,$242.00,$243.695,$235.4701
10/08/2020,$240.19,1343844,$250.00,$250.00,$239.99
10/07/2020,$246.00,1682799,$245.50,$252.36,$245.29
10/06/2020,$245.10,1572750,$244.18,$247.99,$239.0001
10/05/2020,$240.00,2362078,$231.97,$243.4297,$231.2006
10/02/2020,$227.10,2726182,$232.44,$243.12,$227.00
10/01/2020,$243.46,3977446,$255.25,$255.91,$238.00
09/30/2020,$251.00,5418863,$261.50,$278.26,$243.05
09/29/2020,$259.13,5307254,$255.00,$259.70,$246.03
09/28/2020,$250.41,4241943,$235.93,$253.00,$235.93
09/25/2020,$229.00,1985530,$228.12,$236.26,$227.9001
09/24/2020,$226.74,4822045,$213.51,$230.95,$208.55
09/23/2020,$217.39,5851868,$243.50,$254.80,$213.00
09/22/2020,$235.16,3889138,$238.50,$239.00,$225.1501
09/21/2020,$228.85,5524876,$230.00,$241.4999,$218.60
09/18/2020,$240.00,7475375,$235.00,$249.00,$218.59
09/17/2020,$227.54,11907540,$230.76,$241.50,$215.2396
09/16/2020,$253.93,36230770,$245.00,$319.00,$231.11
